hg38.kgXref.geneSymbol	hg38.knownGene.chrom	hg38.knownGene.chrom.num	hg38.knownGene.strand	hg38.knownGene.dir	hg38.knownGene.txStart	hg38.knownGene.txEnd	hg38.knownGene.cdsStart	hg38.knownGene.cdsEnd	hg38.knownGene.exonCount	hg38.knownGene.exonStarts	hg38.knownGene.exonEnds	hg38.knownGene.proteinID	hg38.knownGene.alignID
PKNOX1	chr21	21	+	1	43020450	43029949	43020450	43020450	5	"43020450,43021302,43024870,43028701,43029889,"	"43020548,43021431,43024947,43028874,43029949,"		uc062ams.1
PKNOX1	chr21	21	+	1	43021150	43028781	43021150	43021150	3	"43021150,43024870,43028701,"	"43021431,43024947,43028781,"		uc062amt.1
PKNOX1	chr21	21	+	1	43024434	43028875	43024434	43024434	3	"43024434,43024870,43028701,"	"43024734,43024947,43028875,"		uc062amu.1
PKNOX1	chr21	21	+	1	43024816	43030214	43024816	43024816	3	"43024816,43028701,43029889,"	"43024947,43028874,43030214,"		uc062amv.1
PKNOX2	chr11	11	+	1	125164727	125398063	125164727	125164727	5	"125164727,125235044,125351283,125367845,125397873,"	"125164776,125235115,125351392,125367985,125398063,"		uc058itr.1
PKNOX2	chr11	11	+	1	125164750	125433389	125351305	125431392	13	"125164750,125235044,125331818,125351283,125367845,125385550,125397873,125410195,125410778,125411745,125429011,125429962,125431165,"	"125164776,125235115,125331925,125351392,125367985,125385722,125398062,125410325,125410876,125411865,125429088,125430141,125433389,"	Q96KN3	uc001qbu.5
PKNOX2	chr11	11	+	1	125330258	125385618	125351305	125385618	5	"125330258,125331818,125351283,125367845,125385550,"	"125330388,125331925,125351392,125367985,125385618,"	H0YLX0	uc058iuc.1
PKNOX2	chr11	11	+	1	125240062	125397915	125240062	125240062	5	"125240062,125331818,125351283,125367845,125397873,"	"125240268,125331925,125351392,125367985,125397915,"		uc058ity.1
PKNOX2	chr11	11	+	1	125164686	125431501	125164686	125164686	12	"125164686,125235044,125331818,125367845,125385550,125397873,125410195,125410778,125411745,125429011,125429962,125431165,"	"125164776,125235115,125331925,125367985,125385722,125398062,125410325,125410876,125411865,125429088,125430141,125431501,"		uc058ito.1
PKNOX2	chr11	11	+	1	125164725	125397983	125164725	125164725	6	"125164725,125235044,125331818,125351283,125367845,125397873,"	"125164776,125235115,125331925,125351392,125367985,125397983,"		uc058itq.1
PKNOX2	chr11	11	+	1	125164694	125431544	125164694	125164694	11	"125164694,125331818,125367845,125385550,125397873,125410195,125410778,125411745,125429011,125429962,125431165,"	"125164776,125331925,125367985,125385722,125398062,125410325,125410876,125411865,125429088,125430141,125431544,"		uc058itp.1
PKNOX2	chr11	11	+	1	125184186	125367880	125351305	125367880	5	"125184186,125235044,125331818,125351283,125367845,"	"125184385,125235115,125331925,125351392,125367880,"	E9PRB6	uc058itv.1
PKNOX2	chr11	11	+	1	125240072	125367882	125240072	125240072	3	"125240072,125331818,125367845,"	"125240268,125331925,125367882,"		uc058itz.1
PKNOX2	chr11	11	+	1	125331612	125385688	125331612	125331612	3	"125331612,125367845,125385550,"	"125331925,125367985,125385688,"		uc058iud.1
PKNOX2	chr11	11	+	1	125164751	125288150	125164751	125164751	3	"125164751,125235044,125287725,"	"125164776,125235115,125288150,"		uc058itt.1
PKNOX2	chr11	11	+	1	125385687	125433389	125385687	125385687	6	"125385687,125397873,125410038,125429011,125429962,125431165,"	"125385722,125398062,125411865,125429088,125430141,125433389,"		uc001qbv.4
PKNOX2	chr11	11	+	1	125164753	125431544	125351305	125385586	12	"125164753,125235044,125331818,125351283,125385550,125397873,125410195,125410778,125411745,125429011,125429962,125431165,"	"125164776,125235115,125331925,125351392,125385722,125398062,125410325,125410876,125411865,125429088,125430141,125431544,"	E9PQS4	uc058itu.1
PKNOX2	chr11	11	+	1	125164734	125367875	125351305	125367875	7	"125164734,125235044,125239615,125331818,125332615,125351283,125367845,"	"125164776,125235115,125239728,125331925,125332688,125351392,125367875,"	E9PKL2	uc058its.1
PLAG1	chr8	8	-	0	56166242	56211300	56166242	56168269	4	"56166242,56168027,56171090,56211120,"	"56167503,56168386,56171189,56211300,"	Q6DJT9	uc010lyi.4
PLAG1	chr8	8	-	0	56209252	56211324	56209252	56209252	2	"56209252,56211120,"	"56209483,56211324,"		uc064myq.1
PLAG1	chr8	8	-	0	56160908	56211273	56166242	56168269	5	"56160908,56168027,56171090,56179408,56211120,"	"56167503,56168386,56171189,56179513,56211273,"	Q6DJT9	uc003xsr.6
PLAG1	chr8	8	-	0	56166033	56171424	56166033	56166033	3	"56166033,56168027,56171090,"	"56167503,56168386,56171424,"		uc064myp.1
PLAG1	chr8	8	-	0	56166098	56211300	56166242	56167499	3	"56166098,56171090,56211120,"	"56167503,56171189,56211300,"	Q6DJT9	uc010lyj.4
PLAGL2	chr20	20	-	0	32192503	32207743	32196451	32202178	3	"32192503,32201918,32207640,"	"32197682,32202292,32207743,"	Q9UPG8	uc002wxn.4
POU1F1	chr3	3	-	0	87259896	87276462	87260033	87276462	4	"87259896,87264287,87273346,87276320,"	"87260104,87264512,87273418,87276462,"	H0YK06	uc062lse.1
POU1F1	chr3	3	-	0	87259894	87276462	87259894	87276462	5	"87259894,87261272,87262070,87273346,87276320,"	"87260104,87261333,87262235,87273418,87276462,"	H0YNM5	uc062lsd.1
POU1F1	chr3	3	-	0	87259403	87276584	87259893	87276462	6	"87259403,87261272,87262070,87264287,87273346,87276320,"	"87260104,87261333,87262235,87264512,87273496,87276584,"	P28069	uc010hoj.3
POU1F1	chr3	3	-	0	87259403	87276584	87259893	87276462	6	"87259403,87261272,87262070,87264287,87273346,87276320,"	"87260104,87261333,87262235,87264512,87273418,87276584,"	P28069	uc003dqq.3
POU2F1	chr1	1	+	1	167329165	167413114	167329278	167413114	14	"167329165,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167396285,167397993,167399185,167401450,167411958,167413025,"	"167329306,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167396427,167398133,167399365,167401556,167412304,167413114,"	A0A0A0MT46	uc057nbh.1
POU2F1	chr1	1	+	1	167220890	167427342	167220897	167415810	15	"167220890,167332469,167365466,167370160,167371916,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167220958,167332535,167365567,167370214,167372036,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427342,"	P14859	uc010plh.3
POU2F1	chr1	1	+	1	167220885	167374183	167220885	167220885	7	"167220885,167257819,167332469,167365466,167370160,167371916,167374107,"	"167220958,167257917,167332535,167365567,167370214,167372036,167374183,"		uc057nbb.1
POU2F1	chr1	1	+	1	167383473	167389617	167383473	167383473	2	"167383473,167389587,"	"167383951,167389617,"		uc057nbl.1
POU2F1	chr1	1	+	1	167220875	167365569	167220875	167220875	5	"167220875,167241406,167303473,167332469,167365466,"	"167220958,167241610,167303574,167332535,167365569,"		uc057nba.1
POU2F1	chr1	1	+	1	167357459	167387255	167357459	167357459	9	"167357459,167365466,167370160,167371916,167374107,167376028,167376552,167383856,167387180,"	"167357521,167365567,167370214,167372036,167374296,167376155,167376587,167383951,167387255,"		uc057nbi.1
POU2F1	chr1	1	+	1	167220890	167396318	167220897	167332481	12	"167220890,167303473,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167387180,167389587,167396285,"	"167220958,167303574,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167387247,167389761,167396318,"	Q16075	uc057nbe.1
POU2F1	chr1	1	+	1	167251918	167415908	167251918	167251918	18	"167251918,167268427,167274437,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167251987,167268596,167274524,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167415908,"		uc285hdo.1
POU2F1	chr1	1	+	1	167389676	167396825	167389676	167389676	3	"167389676,167396285,167396532,"	"167389761,167396427,167396825,"		uc057nbm.1
POU2F1	chr1	1	+	1	167220890	167371979	167220897	167319034	7	"167220890,167303473,167319013,167332469,167365466,167370160,167371916,"	"167220958,167303574,167319056,167332535,167365567,167370214,167371979,"	A0A0A0MSV5	uc057nbd.1
POU2F1	chr1	1	+	1	167329043	167427345	167329278	167415810	16	"167329043,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167329306,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427345,"	P14859	uc001gef.3
POU2F1	chr1	1	+	1	167220894	167427345	167220894	167220894	18	"167220894,167241406,167332469,167337969,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167220958,167241610,167332535,167338258,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427345,"		uc057nbg.1
POU2F1	chr1	1	+	1	167220885	167427340	167220897	167415810	16	"167220885,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167220958,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427340,"	P14859	uc001gee.4
POU2F1	chr1	1	+	1	167220897	167427345	167332477	167415810	17	"167220897,167303473,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167220958,167303574,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427345,"	P14859	uc001gec.4
POU2F1	chr1	1	+	1	167371979	167427342	167371979	167416089	12	"167371979,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167416048,"	"167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427342,"	A0A0C4DG88	uc057nbj.1
POU2F1	chr1	1	+	1	167220894	167383869	167220894	167220894	6	"167220894,167241406,167332469,167374155,167376028,167383856,"	"167220958,167241610,167332535,167374296,167376155,167383869,"		uc057nbf.1
POU2F1	chr1	1	+	1	167220889	167427345	167220897	167332481	17	"167220889,167303473,167332469,167365466,167370160,167371916,167374107,167376028,167383856,167389587,167396285,167397993,167399185,167401450,167411958,167413025,167415499,"	"167220958,167303574,167332535,167365567,167370214,167372036,167374296,167376155,167383951,167389761,167396427,167398133,167399365,167401556,167412304,167413114,167427345,"	Q16075	uc057nbc.1
POU2F2	chr19	19	-	0	42116923	42177325	42116923	42122568	7	"42116923,42117249,42122125,42122343,42122510,42160331,42177152,"	"42117005,42117366,42122182,42122378,42122576,42160392,42177325,"	A0A1B0GUT9	uc285pqk.1
POU2F2	chr19	19	-	0	42086109	42132478	42091551	42132411	14	"42086109,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42092270,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42117366,42122182,42122378,42122576,42132478,"	P09086	uc002osn.4
POU2F2	chr19	19	-	0	42091159	42095405	42091256	42095405	4	"42091159,42091866,42093828,42095285,"	"42091591,42091940,42093895,42095405,"	H0YNG1	uc060zfd.1
POU2F2	chr19	19	-	0	42095787	42132391	42095787	42132391	9	"42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42095929,42096243,42099618,42099821,42117366,42122182,42122378,42122576,42132391,"	U3KQ96	uc060zfg.1
POU2F2	chr19	19	-	0	42122092	42122576	42122092	42122092	3	"42122092,42122343,42122510,"	"42122182,42122378,42122576,"		uc285pql.1
POU2F2	chr19	19	-	0	42090204	42132465	42092081	42132411	14	"42090204,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42092134,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42117366,42122182,42122378,42122576,42132465,"	P09086	uc002osq.4
POU2F2	chr19	19	-	0	42091148	42132456	42110705	42132411	16	"42091148,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42110546,42110700,42117249,42122125,42122343,42122510,42132383,"	"42091591,42092270,42093895,42095462,42095693,42095929,42096243,42099618,42099821,42110605,42110756,42117366,42122182,42122378,42122576,42132456,"	E9PR37	uc060zfc.1
POU2F2	chr19	19	-	0	42089352	42132476	42091256	42132411	15	"42089352,42091866,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42091940,42092270,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42117366,42122182,42122378,42122576,42132476,"	B5ME60	uc060zez.1
POU2F2	chr19	19	-	0	42116782	42176025	42116782	42122568	7	"42116782,42117249,42122125,42122343,42122510,42160331,42175962,"	"42117005,42117366,42122182,42122378,42122576,42160392,42176025,"	A0A1B0GV81	uc060zfl.2
POU2F2	chr19	19	-	0	42086109	42132446	42091256	42132411	15	"42086109,42091866,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42091940,42092270,42093895,42095462,42095693,42095929,42096243,42099618,42099821,42117432,42122182,42122378,42122576,42132446,"	A0A8I5KYI8	uc315vng.1
POU2F2	chr19	19	-	0	42093466	42095611	42093766	42095611	3	"42093466,42095285,42095544,"	"42093895,42095462,42095611,"	M0R1I6	uc060zff.1
POU2F2	chr19	19	-	0	42091229	42132419	42091551	42132411	14	"42091229,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42092270,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42117432,42122182,42122378,42122576,42132419,"	H0YLL6	uc060zfe.1
POU2F2	chr19	19	-	0	42089552	42132419	42091551	42132411	13	"42089552,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42122125,42122343,42122510,42132383,"	"42091591,42092270,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42122182,42122378,42122576,42132419,"	H0YNW1	uc060zfa.1
POU2F2	chr19	19	-	0	42091814	42132473	42092064	42132411	13	"42091814,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42092270,42093895,42095462,42095693,42095929,42096243,42099618,42099821,42117366,42122182,42122378,42122576,42132473,"	P09086	uc002osr.3
POU2F2	chr19	19	-	0	42099328	42132412	42099328	42099328	7	"42099328,42099715,42117249,42122125,42122343,42122510,42132383,"	"42099618,42099821,42117366,42122182,42122378,42122576,42132412,"		uc060zfi.1
POU2F2	chr19	19	-	0	42091077	42132399	42091489	42132399	14	"42091077,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091940,42092270,42093895,42095462,42095693,42095929,42096195,42099618,42099821,42117432,42122182,42122378,42122576,42132399,"	H0YKT2	uc060zfb.1
POU2F2	chr19	19	-	0	42099714	42123229	42099714	42099714	6	"42099714,42117249,42122125,42122343,42122510,42123155,"	"42099821,42117366,42122182,42122378,42122576,42123229,"		uc060zfj.1
POU2F2	chr19	19	-	0	42117265	42196585	42117265	42122568	6	"42117265,42122125,42122343,42122510,42160331,42196382,"	"42117432,42122182,42122378,42122576,42160392,42196585,"	A0A1B0GW97	uc060zfm.2
POU2F2	chr19	19	-	0	42110705	42132428	42110705	42132396	6	"42110705,42117249,42122125,42122343,42122510,42132383,"	"42110756,42117366,42122182,42122378,42122576,42132428,"	A0A0D9SF23	uc060zfk.1
POU2F2	chr19	19	-	0	42089789	42132427	42091551	42132411	14	"42089789,42092068,42093828,42095285,42095544,42095787,42096081,42099526,42099715,42117249,42122125,42122343,42122510,42132383,"	"42091591,42092270,42093895,42095462,42095693,42095929,42096243,42099618,42099821,42117366,42122182,42122378,42122576,42132427,"	P09086	uc002osp.4
POU2F2	chr19	19	-	0	42095808	42117432	42095808	42117432	6	"42095808,42096081,42099526,42099715,42116708,42117249,"	"42095929,42096243,42099618,42099821,42117005,42117432,"	U3KQN1	uc060zfh.2
POU2F3	chr11	11	+	1	120240139	120319945	120240343	120318392	13	"120240139,120246448,120269209,120298264,120299623,120302285,120305029,120305643,120307478,120309424,120315360,120317228,120318352,"	"120240371,120246517,120269244,120298390,120299726,120302368,120305212,120305785,120307615,120309586,120315427,120317364,120319945,"	Q9UKI9	uc001pxc.5
POU2F3	chr11	11	+	1	120240260	120318439	120240343	120301062	14	"120240260,120246448,120269209,120298264,120299623,120301042,120302285,120305029,120305643,120307478,120309424,120315360,120317228,120318352,"	"120240371,120246517,120269244,120298390,120299726,120301089,120302368,120305212,120305785,120307615,120309586,120315427,120317364,120318439,"	E9PIN6	uc058ild.1
POU2F3	chr11	11	+	1	120317165	120319187	120317165	120317165	2	"120317165,120318352,"	"120317364,120319187,"		uc058ili.1
POU2F3	chr11	11	+	1	120236639	120319944	120236673	120318392	13	"120236639,120246448,120269209,120298264,120299623,120302285,120305029,120305643,120307478,120309424,120315360,120317228,120318352,"	"120236707,120246517,120269244,120298390,120299726,120302368,120305212,120305785,120307615,120309586,120315427,120317364,120319944,"	Q9UKI9	uc021qrk.1
POU2F3	chr11	11	+	1	120300902	120304330	120300902	120300902	1	"120300902,"	"120304330,"		uc058ilf.1
POU2F3	chr11	11	+	1	120305487	120319331	120305487	120305487	6	"120305487,120307478,120309424,120315360,120317228,120318352,"	"120305785,120307615,120309586,120315427,120317364,120319331,"		uc058ilg.1
POU2F3	chr11	11	+	1	120305643	120317364	120305643	120317364	4	"120305643,120307478,120315360,120317228,"	"120305785,120307615,120315427,120317364,"	H0YLC5	uc058ilh.1
POU3F1	chr1	1	-	0	38043828	38046793	38045387	38046743	1	"38043828,"	"38046793,"	Q03052	uc001ccp.4
POU3F2	chr6	6	+	1	98834573	98839458	98834873	98836205	1	"98834573,"	"98839458,"	P20265	uc003ppe.6
POU3F3	chr2	2	+	1	104854114	104858574	104855510	104857013	1	"104854114,"	"104858574,"	P20264	uc010ywg.5
POU3F3	chr2	2	+	1	104853286	104858574	104855510	104857013	4	"104853286,104853772,104854435,104854566,"	"104853569,104853832,104854485,104858574,"	P20264	uc288muy.1
POU3F4	chr23	23	+	1	83508289	83512127	83508324	83509410	1	"83508289,"	"83512127,"	A0A2R8Y739	uc286dgq.2
POU4F1	chr13	13	-	0	78598361	78603552	78601414	78603326	2	"78598361,78603203,"	"78602551,78603552,"	Q01851	uc001vkv.5
